gen,model,alpha,beta,pWeight,dist1
20,m1,1.43375336243641,0.544310048904815,0.000374445948226859,0.00101022474290639
20,m1,1.79523404634794,0.474720149540877,0.000730066276561972,0.00947104389517316
20,m1,1.33275602052412,0.501108068739537,0.000423778743641878,0.00868380670240547
20,m1,1.56583148890969,0.526741575427663,0.000408210928870458,0.00846686420174088
20,m1,1.73857105343832,0.377470259971438,0.000649352934366728,0.00395795733872055
20,m1,1.35428951606138,0.618234814881793,0.000400961577327708,0.00145197710589332
20,m1,1.52919267037246,0.365224187841999,0.000525538827135342,0.00120585910358455
20,m1,1.31462888725966,0.696412791738787,0.000466499694348604,0.00442071033422928
20,m1,1.46704304909004,0.461497491761476,0.000398380098777511,0.00634578241205945
20,m1,1.59726052838868,0.477956434806866,0.000422586114367864,0.00297307196844958
20,m1,1.67245318911709,0.412307037429352,0.000516956344051543,0.003829383474982
20,m1,0.915144807919348,0.948816972442434,0.00102825011346755,0.00861146364240292
20,m1,1.69808232899991,0.413707928655247,0.000545209871793177,0.00199069253787941
20,m1,1.42454394742759,0.521018703728108,0.000376640653696365,0.0106063145819052
20,m1,1.00127631714364,0.780006828983809,0.000693629980659359,0.00708007733473152
20,m1,1.65759085638083,0.426018177954361,0.000490899797748893,0.00606815421077716
20,m1,1.37695582033848,0.56785045636931,0.000382274139510221,0.00632828660853353
20,m1,1.53604473382571,0.447058208974322,0.000411023996473667,0.00242440527225285
20,m1,1.16755114136506,0.737110882262358,0.000528166656695376,0.00192409843269504
20,m1,1.51298506454059,0.381421107385928,0.00049390582888629,0.00548189199378364
20,m1,1.37536540844003,0.645588061781351,0.000420327754851282,0.00296840139119207
20,m1,1.30892896899602,0.519197803704126,0.000427895512912571,0.00379674498907333
20,m1,1.55781875411419,0.469903312059646,0.000404893512177876,0.00926010507636042
20,m1,1.3739182857724,0.570067739038119,0.000383103085156628,0.000201350538455375
20,m1,1.47272454100618,0.571396981133871,0.000386964119724207,0.00428229740258685
20,m1,1.2960747124858,0.626162230569306,0.000417318171486906,0.00640444874785877
20,m1,1.10162325085388,0.705591915649341,0.000568730482895502,0.00747027811923914
20,m1,1.67408156051062,0.392833371628467,0.00054052693580717,0.00922620450205393
20,m1,1.82203053025535,0.410062457628675,0.0008086731287258,0.00496181661061997
20,m1,0.956772217741616,0.801453615312312,0.000767588648980752,0.00518002424396116
20,m1,1.20693108889623,0.684470495499942,0.000479333881834381,0.000829986376817769
20,m1,0.851970833656335,0.921451058713904,0.00110517504445731,0.00658062414086289
20,m1,1.14405215833389,0.797728994561764,0.000593529042637521,0.0022360243325904
20,m1,1.46763526262657,0.480729491301577,0.000386418481322893,0.00477405920836215
20,m1,1.58004605194626,0.443343457796982,0.000427217036030869,0.00351992554526189
20,m1,1.7317947769204,0.35969358244954,0.000670984504261249,0.00194615231623017
20,m1,1.5268688284806,0.419861249314868,0.000435030688702405,0.00522740407857372
20,m1,1.38529385098316,0.534895282917474,0.000381887773960941,0.00887130710978196
20,m1,1.49274455160688,0.462276154343109,0.000396365041030024,0.00732989990756464
20,m1,1.34753745841501,0.574332978323445,0.000390163365637049,0.00217840066489002
20,m1,1.59722980848545,0.534690927576626,0.000434534881397556,0.000151672835124982
20,m1,1.39438811552755,0.569856348288787,0.000379977627038818,0.00681556793648694
20,m1,1.49939876203278,0.391894650957239,0.000477041023110143,0.00288800524786529
20,m1,1.31240391159607,0.557291795784864,0.000407288934058083,0.00343391570208945
20,m1,1.50607360628176,0.53660945114218,0.000383946236701035,0.00238962691154796
20,m1,1.03298595552938,0.774598294293786,0.000650284739365816,0.00732899646744523
20,m1,1.48387207047577,0.610853487685922,0.000420773402496487,0.00332421388985159
20,m1,1.85977822154276,0.321982990483222,0.00114163013814888,0.00851529452357166
20,m1,1.69784297538554,0.455276511953198,0.000523842574834915,0.007999857437866
20,m1,1.21764699679895,0.728866954832744,0.000505487219988509,0.0101428209224683
20,m1,1.4112488229419,0.429891297913812,0.000451400803701793,0.0064722303731701
20,m1,1.28921480028664,0.690724955809112,0.000459842042091755,0.00192375228694599
20,m1,0.955078017677963,0.978103441245126,0.00109061644439066,0.0105029831252779
20,m1,1.19666583314349,0.710814633730702,0.000498073868659344,0.00303926064604806
20,m1,1.60002823982397,0.371881995972118,0.000521954673034248,0.00539427929053865
20,m1,1.39083471951838,0.575688027666719,0.000381541486856475,0.00827025176565092
20,m1,1.36373678147814,0.559923970831307,0.000385152680457061,0.00489360365310055
20,m1,1.37959404033665,0.488196567369165,0.000405582120229428,0.0041738258659016
20,m1,1.08083310400107,0.779515483236165,0.000605531193120036,0.0101336065420066
20,m1,1.53759115697695,0.458426920016072,0.000404074292854287,0.00094806155948752
20,m1,0.887107899127315,0.817557618446858,0.000930744350195244,0.00598358637361448
20,m1,1.21731842691038,0.661030832076425,0.000465338960721388,0.000876260108138465
20,m1,0.942303624242882,0.941701731711162,0.000964959981025553,0.0106884228722794
20,m1,1.24909859332152,0.647240118677711,0.000443915448333957,0.00176054930976073
20,m1,1.55623928702762,0.452021139271411,0.000412903170931941,0.000111483772212106
20,m1,1.6441709738953,0.455489868483733,0.000463333021052343,0.00880153752811687
20,m1,1.37434624626669,0.499001720766601,0.000400680951031839,0.00263851510422361
20,m1,1.41905052796919,0.532772890714539,0.000375574127662433,0.00527410723722108
20,m1,1.82353591761092,0.428981158805422,0.000804823012417308,0.00613862293846347
20,m1,1.70334208067156,0.423908727508221,0.000544216594366517,0.00274342777368908
20,m1,1.46844562020353,0.542858763501039,0.000376632591520642,0.0062405030024049
20,m1,1.49233600702502,0.438363110607891,0.000415647881133682,0.00603907529534804
20,m1,1.27675872219165,0.596905598790195,0.000422034647507799,0.00406826087829999
20,m1,1.21044091533668,0.597780256672899,0.000474618804011668,0.0103071113606844
20,m1,1.5516516269039,0.4099256588278,0.000449833431876985,0.00461345482446668
20,m1,1.20442172801008,0.549428534451539,0.000515535450833023,0.00795694541920024
20,m1,1.19000111704776,0.758881413423158,0.000540985039331746,0.007067988331451
20,m1,1.55383994664517,0.45433987745772,0.000410796191291454,0.00330318818274777
20,m1,1.5187668801108,0.41195118311605,0.000444496480165007,0.00891469691141803
20,m1,1.07222143485117,0.879052668082977,0.000732560624765373,0.00809650334889012
20,m1,1.13012317544832,0.754825615690674,0.000558656661284231,0.00911684724644306
20,m1,1.40427053013774,0.60161675577211,0.000391283624036803,0.0060489193291254
20,m1,1.61269935906645,0.585250998267221,0.000500971750422285,0.00392294737673264
20,m1,1.60448740003588,0.336452332649416,0.000606350279180746,0.000477315815242036
20,m1,1.27124513485061,0.760135472119066,0.000549952181790223,0.00526627442004246
20,m1,1.430409495929,0.513606687505017,0.000377571660729829,0.00845622939552796
20,m1,1.51370915859882,0.547885171964335,0.00039014015035722,0.00939692320502905
20,m1,1.62509208015765,0.42732566217888,0.000463686836585682,0.00331983323608661
20,m1,1.38139437850548,0.548841670703823,0.000381026687293279,0.00384527807890822
20,m1,1.65212725972134,0.43124158103306,0.000482248325736131,0.002886612342436
20,m1,1.27679239224224,0.62698199001746,0.000425221055415958,0.00737170360526563
20,m1,1.62577395233759,0.439251473498732,0.000455926451162686,0.00224449473635731
20,m1,1.43912098834997,0.567903359231464,0.000379340263353019,0.00753501152478165
20,m1,1.33506619595921,0.721026348796735,0.000506164299641252,0.00394207173562928
20,m1,1.49348447528906,0.574858158870609,0.000395781409446307,0.00469444718704303
20,m1,1.54296195960906,0.386050359177323,0.000483949583089511,0.00675068353244764
20,m1,1.05452458284241,0.67119560130671,0.000656125342520973,0.000137979532916169
20,m1,1.16272878941303,0.805450308747152,0.000602865538346068,0.00534971317250697
20,m1,1.25006487594789,0.574692820585623,0.000446209826853626,0.00684942315618649
20,m1,0.864453138296102,0.93438732789742,0.00109910245332688,0.00609131323864921
20,m1,1.47447524173057,0.500569621779475,0.000378869991871868,0.00853985620348136
20,m1,1.623426602038,0.446658084620508,0.000450173351146546,0.00913563301749537
20,m1,1.73666475011239,0.4365873913166,0.000589379800129733,0.0101883403765146
20,m1,1.55674278644183,0.470856329969848,0.00040415012723996,0.00556974609175192
20,m1,1.0918250375606,0.763228981639343,0.000588811613353403,0.0048083942411469
20,m1,1.22748237704331,0.680110954988631,0.000467331533204202,0.00271789156512047
20,m1,1.25676876749179,0.648212794203067,0.000440606868290807,0.00173961975180166
20,m1,1.22766053879245,0.769130062948991,0.000554096629530877,0.00980500360909995
20,m1,1.61728925304782,0.482065457077436,0.000436341847877035,0.00833907341138386
20,m1,1.29438800694499,0.580393142123445,0.000413114974176245,0.0096235316927016
20,m1,1.36998715583972,0.601916008498124,0.000391937452627123,0.00590673323867863
20,m1,1.19650797275518,0.742434474032247,0.00052289802006537,0.0017781295969874
20,m1,1.0836365552608,0.926531532282033,0.000864148714959821,0.0022045171149399
20,m1,1.2171611198012,0.54760128064679,0.000499804350452462,0.0104974668419665
20,m1,1.05219917949741,0.875316033830972,0.000729460894849554,0.0043677535192967
20,m1,1.43943587916715,0.535268428356484,0.000374081266573742,0.00179862135939541
20,m1,1.45851742525555,0.605649628354179,0.000405101655588554,0.00788948175174754
20,m1,1.59680481146604,0.340094792321674,0.000593632913400015,0.0046600257065276
20,m1,1.58282096695124,0.507109417588034,0.000413752742112241,0.00127689987895103
20,m1,1.43449808548549,0.497383696164507,0.000382476779574484,0.00138497749806599
20,m1,1.03420952553546,0.980444487229743,0.00107828396539092,0.00036260930719232
20,m1,1.4082281100601,0.469428266653648,0.000407694755256247,0.00396086273626974
20,m1,1.10094565953617,0.642205661501475,0.000596087681122924,0.0029459253428119
20,m1,1.57245726067358,0.513998044092061,0.000408660148380606,0.00362092821144943
20,m1,1.19618846662327,0.787752740342438,0.000578368853933579,0.00631377129328089
20,m1,1.33737241899914,0.530410183367325,0.000402796074926458,0.000727246047511618
20,m1,1.30916624322769,0.617613910463672,0.000410189120775577,0.00912924797805117
20,m1,1.73540597455513,0.484321195598823,0.000590966677651611,0.00897676606255527
20,m1,1.47320029817086,0.564960699256511,0.000384139776282882,0.0105283506648736
20,m1,1.32551023784388,0.680480580013776,0.000449711767866347,0.00969247459339885
20,m1,1.28455306154719,0.667419283940142,0.000441404988989529,0.00028589897461813
20,m1,1.33838504944206,0.685326750698149,0.000456557488948411,0.00138661630307582
20,m1,1.24015905579902,0.638805741000704,0.000446736609462279,0.00443965708302956
20,m1,1.5324087108001,0.443642765767488,0.000412927302792884,0.00689933721666777
20,m1,1.43891082242564,0.47899412403008,0.000391205170262729,0.00712359520072052
20,m1,1.33155742585273,0.63636937674204,0.000413573029030562,0.00020920635080757
20,m1,1.46461330637056,0.502870297664878,0.00037809317321351,0.00909554008581311
20,m1,1.41854543467256,0.488157351408605,0.000390660607826788,0.00131420092265521
20,m1,1.23406194001799,0.668678071740209,0.000459028767209302,0.00234413378346892
20,m1,1.14507670797753,0.656920569931557,0.000527047322361146,0.00999944291097265
20,m1,1.49097806710928,0.489020605342164,0.00038326319995913,0.00204282538768526
20,m1,1.14112967575402,0.757436049406246,0.000554787064157922,0.00668768497609866
20,m1,1.2909957104296,0.736803386822986,0.000517328672187086,0.00972444766580463
20,m1,1.44079961482812,0.532988311553214,0.000374090927745238,0.0076619477374457
20,m1,1.61132946092945,0.402251806640102,0.00048040874220219,0.00975834755929693
20,m1,1.11570911459986,0.727324605405909,0.000556702661494787,0.00248953831902025
20,m1,1.70796623141606,0.377897515475209,0.000602107775265737,0.0064343058142364
20,m1,1.20867216702899,0.682827587426749,0.000477712584006747,0.00822183687925536
20,m1,1.6420479631757,0.493303041126304,0.000459374897987864,0.00027303693176482
20,m1,1.02214398660397,0.933218199029834,0.000879789474408726,0.00383076373465647
20,m1,0.88613049380252,0.950200333677067,0.00109084492555613,0.00102973629883959
20,m1,1.67759197430553,0.379362527469484,0.000563722565361979,0.000120864340683624
20,m1,1.27569454041181,0.531538787586103,0.000447460961393081,0.00491584058171102
20,m1,1.56454675692586,0.450120879863808,0.000416847755696842,0.0100522341053679
20,m1,0.863198708567946,0.985129005156885,0.00129360108321289,0.00800504856062125
20,m1,1.24712284004214,0.76682655365975,0.00055427655441974,0.0058306400065215
20,m1,1.46693109756159,0.608733170774575,0.00041094979090625,0.00258908289496997
20,m1,1.69477483449425,0.393053491766627,0.000563324870499957,0.00505736279743888
20,m1,1.40042673103988,0.48514283123931,0.00039862238049347,0.00297671264656312
20,m1,1.43654695096171,0.528472951461825,0.000374474211341319,0.00226717238853593
20,m1,1.30099211268346,0.628058274005691,0.000416348767699773,0.00164412670365973
20,m1,1.50403467280505,0.617393537779763,0.000440023386970905,0.00988778534910159
20,m1,1.08047371873096,0.818663294369684,0.000637443302496603,0.0037145788403597
20,m1,1.24472378012925,0.557215631391625,0.000460209099441366,0.00487900023840796
20,m1,1.63616833079653,0.474543812635505,0.000452512241880174,0.00430380486552456
20,m1,1.50568346032458,0.530291188568359,0.000382562514597503,0.0107143918873938
20,m1,1.4012756353977,0.524639716498293,0.000380095898261528,0.00873618191497258
20,m1,1.31818245005164,0.634600170353046,0.000414802203384753,0.0106970199883414
20,m1,1.69611015006225,0.376076427484816,0.000589922961256906,0.0047826027385126
20,m1,1.33505004384335,0.464279446600493,0.000460761044834555,0.00258599848804601
20,m1,1.0198975741775,0.714992302828331,0.000687140017094091,0.00431259820375973
20,m1,1.38365794762208,0.78606122155365,0.000716023876011668,0.0103096812113708
20,m1,1.52646118824733,0.457442056633742,0.000402410937859463,0.00802986922914157
20,m1,1.57154952490885,0.446779173233278,0.000421522445150003,0.00795210764758583
20,m1,1.00615326916047,0.797564476523503,0.000688539407394869,0.0021014674098863
20,m1,1.38086647437531,0.619036557900131,0.000400452293610231,0.00882188122479372
20,m1,1.55204661157672,0.47354179417404,0.000401523820271251,0.0106860950421957
20,m1,1.70283559952615,0.427243752853277,0.000541374291883513,0.00498518906293017
20,m1,1.58874917522697,0.451507858307371,0.000426523158868451,0.00273443237281491
20,m1,1.27158175383791,0.531844703184392,0.000451159969156961,0.0105251580169039
20,m1,1.52759465308581,0.448890951267393,0.000408255101387981,0.00316652346399911
20,m1,1.39987872965395,0.502334418630436,0.000388664111471965,0.00753720883350955
20,m1,1.54303850533803,0.44230295236476,0.000415979246085897,0.00992575513060145
20,m1,1.85603463258804,0.363287794498642,0.000996993081785316,0.0070921756857157
20,m1,1.583184247374,0.448574721079508,0.000425421347674622,0.00878438771948459
20,m1,1.45918303073614,0.526943357765563,0.000374544746246924,0.00175039317574714
20,m1,1.44738469257025,0.458478980969181,0.000404351132010575,0.0054545961998601
20,m1,1.59971683660983,0.415290665490803,0.000459695264552537,0.000402053806868521
20,m1,0.9829148548251,0.763639287685171,0.000728687621727377,0.000954830024949871
20,m1,1.51368213567337,0.54710828434136,0.000389831021448145,0.00601081499611108
20,m1,0.93613125395599,0.975494622317138,0.00109983050994103,0.00712838575428439
20,m1,1.26865463017588,0.602311833121517,0.000426724725259267,0.00735841486511715
20,m1,1.5637635512135,0.490732326741228,0.000402657814579295,0.00922211962021362
20,m1,1.54879953397282,0.597205873011773,0.000449327532011465,0.0051690503322647
20,m1,1.35270178806763,0.535969055829568,0.000393182711093712,0.0029768763024898
20,m1,1.58175523002769,0.319292807927085,0.000655466208803254,0.008510819431342
20,m1,1.45996929662287,0.52873537403204,0.000374563655215397,0.00117556182323513
20,m1,1.38498177578131,0.468802460850197,0.000419397236003017,0.00370190326788645
20,m1,1.50442418834011,0.453255722168469,0.000402861353402687,0.00496088942260766
20,m1,1.44191770154101,0.554549602686377,0.000376035140621767,0.00412678766269688
20,m1,1.47481932072624,0.592149930726283,0.000400384708273191,0.00810271630035436
20,m1,1.24668057527932,0.610994617740143,0.000440755218084399,0.00283032989388348
20,m1,1.55230360809179,0.447814787909738,0.000414369421691631,0.00343521113362667
20,m1,1.63848888918332,0.463047916151375,0.000456259801456629,0.00549880940199146
20,m1,1.42479679048932,0.443499749124582,0.000426845395241036,0.00260677904080495
20,m1,1.38565209590798,0.578986186471096,0.000382859500209803,0.0070764526524672
20,m1,1.34355152172996,0.584561704276075,0.000392303429494231,0.0102430428926757
20,m1,1.4855516035508,0.555974755281804,0.000383817420091986,0.00351019395863394
20,m1,1.281096149841,0.642947572627873,0.000428876159852639,0.0100433975495339
20,m1,1.33099607910234,0.595569572495727,0.000397828651150206,0.00133326818240327
20,m1,1.57552151655336,0.392007174240867,0.000479777389823406,0.00835895054645848
20,m1,1.68750248995237,0.423168060398543,0.000524622493809546,0.00232912492203325
20,m1,1.41744270686148,0.510003384302649,0.000380835455458921,0.00233002165313525
20,m1,1.39363665110614,0.511088430803093,0.000386695340337319,0.00139056043644203
20,m1,1.68670166948314,0.423491515385685,0.000523438629108439,0.0075561670428441
20,m1,1.46300697805026,0.438180474389416,0.000420228359265832,0.00303711158068902
20,m1,1.29723882404495,0.658836361280591,0.000433127553278647,0.00530401990035772
20,m1,1.67533013651146,0.476761668183412,0.000493967357527508,0.00479332523081902
20,m1,1.52924502381959,0.502816368854567,0.000388191916565751,0.00411854608117623
20,m1,1.1152823493922,0.751332568365538,0.000565945922664319,0.008013295797577
20,m1,1.50066019781483,0.535127191457661,0.000382028225394955,0.00551077853526147
20,m1,1.48343942307949,0.667891101780533,0.000503394506720919,0.00854905615051816
20,m1,1.53670442805525,0.456244396912776,0.000405136896234826,0.00617084740813733
20,m1,1.33812204965362,0.539860128024176,0.00039875977329591,0.00629903363187692
20,m1,1.4999879668982,0.48622598425256,0.000385111487776833,0.00468838558401925
20,m1,1.34240620407724,0.614371575708045,0.000400798355592136,0.00795269914178129
20,m1,1.34406967921801,0.513795920099351,0.000407587464437916,0.00741403261528156
20,m1,1.44062627146915,0.465791335668223,0.000400039195255711,0.00536249871997605
20,m1,1.29080008227783,0.746632425475189,0.000533261556268895,0.00648611931742776
20,m1,1.66512045631805,0.460185765574331,0.00048286541847297,0.00762719608741744
20,m1,1.44415503531218,0.51430077736485,0.000376085446106207,0.00976281462102962
20,m1,1.49283663934623,0.595108607196442,0.000410423982670458,0.00380435387273882
20,m1,1.41689182210469,0.568303354036022,0.000378424071558778,0.00696823104144574
20,m1,1.09448400930971,0.765650094823004,0.000587952640923553,0.00262308116105621
20,m1,1.29033691621261,0.604473540217713,0.000415031674284172,0.00163954884937418
20,m1,1.45643999338647,0.478077019078859,0.000388850245120415,0.00655689902894256
20,m1,1.7104366746774,0.503829483015389,0.000556715860927403,0.00521105340495324
20,m1,1.43565127631071,0.526241167260246,0.000374740609896953,0.00482611505762943
20,m1,1.34105727325674,0.569787443311251,0.000392269370807731,0.00330410070663105
20,m1,1.62066095856729,0.474718177342296,0.000439525685042087,0.0013787794478662
20,m1,1.11535417664338,0.824567378942082,0.000633692121061099,0.00275149643243816
20,m1,1.48461238547909,0.626264784098201,0.000438601301486829,0.00217479128760944
20,m1,1.29776336276978,0.633909104535627,0.000419651472760363,0.0013449209249409
20,m1,1.60393193529907,0.461815745088599,0.00043071504029203,0.00132672368034256
20,m1,1.39009991047546,0.648505864439677,0.000425608840736765,0.00501294351802515
20,m1,1.18207807188495,0.738626023337581,0.00052365782180925,0.00605752590275641
20,m1,1.55149513554462,0.492123771056214,0.00039715419364281,0.0093188045656599
20,m1,1.47009954599147,0.536567373399002,0.000375971355669367,0.00272914548947246
20,m1,1.83008885618383,0.339728371996354,0.000961338588595786,0.00249616176357826
20,m1,1.43742320955298,0.562775744794501,0.000377666964213362,0.00761233325802438
20,m1,1.56820203184081,0.437614371688449,0.000426652874406375,0.0104335768779107
20,m1,1.24865098832759,0.625295229635297,0.000439777151910272,0.00889382044975837
20,m1,1.15468909534522,0.741157189331043,0.000536901368259807,0.00844481351839798
20,m1,1.61484203693882,0.438316556214473,0.00044906912090867,0.0038332825081833
20,m1,1.618492173913,0.425969230487357,0.000460398200200617,0.00138137922109651
20,m1,1.47908226080288,0.488957244922752,0.000382644564924032,0.00127004946343007
20,m1,1.61075015064264,0.499329101886449,0.000432395605585942,0.00500498343596179
20,m1,1.20482211371345,0.683661046621798,0.000480136936081068,0.00178931835931869
20,m1,1.07492206293551,0.899002666489386,0.000778840409581643,0.0089431295867316
20,m1,0.99628148094491,0.973912232856765,0.00104513933638401,0.0107088615120064
20,m1,1.2428365303011,0.662610460897982,0.000452435356205153,0.000175727129046412
20,m1,1.40429075340015,0.555864520773017,0.000377068217094217,0.00967992629331932
20,m1,1.00172923545039,0.824970741359481,0.000705687126602887,0.00194422736739052
20,m1,1.49794716286989,0.479872286443191,0.000387292861236164,0.00606708296361243
20,m1,1.27836360552621,0.530282973183348,0.000445900679435095,0.00499299273504988
20,m1,1.32388620519935,0.534050911342695,0.000408941067078596,0.00621635151613524
20,m1,1.50898765529963,0.49724848090308,0.000383659817213704,0.00300157257503909
20,m1,1.5957057504352,0.529236003012306,0.000430342447557186,0.00260438329856123
20,m1,1.1161521508243,0.724813639451189,0.000555721377471348,0.00918990682461348
20,m1,1.07181788888697,0.754673151538719,0.00060375686064656,0.00680646293754823
20,m1,1.49919463327959,0.504542434811642,0.0003806862504029,0.00811470698887888
20,m1,1.16750468423679,0.732201572655147,0.000524868025289482,0.00741746977355071
20,m1,1.68766816546438,0.416399675220824,0.000530112876493077,0.0107037764007273
20,m1,1.20861792393099,0.723461523491241,0.00050291073609136,0.00333456206018022
20,m1,1.77477248210621,0.363213534131682,0.00074661618715248,0.0106398931876813
20,m1,1.56431236787645,0.524647846737106,0.000406620757023052,0.00296201480922092
20,m1,1.55358245755636,0.484418957389449,0.000399195361628768,0.00558706865735033
20,m1,1.25540343908232,0.690633278443331,0.000464636165511185,8.57067124772614e-05
20,m1,1.48730152640828,0.430885041626205,0.000423885998464014,0.00299277857323225
20,m1,1.58090667603812,0.519090160902126,0.000415336736916516,0.0011843973857725
20,m1,1.11364005137145,0.830773444655997,0.000642965162583217,0.00788778611962648
20,m1,1.41520083295738,0.52956441133612,0.000376480670322254,0.00293527074560431
20,m1,1.35746360660039,0.535282365810266,0.000391364074317938,0.00275217649427546
20,m1,1.48766255825403,0.380219223542558,0.000502474735170256,0.00599671571026222
20,m1,1.35382201081176,0.531359848654842,0.000394230520782536,0.00241844565951672
20,m1,1.47816141097057,0.518952895921778,0.000376387379214694,0.00787894276454801
20,m1,1.13316839006446,0.625010440477991,0.000557138281993462,0.0107752006032992
20,m1,1.60523150826725,0.378013257215335,0.00051310843427202,0.00179503608363594
20,m1,1.75687832225713,0.393275987433919,0.000660428707318916,0.00718352676223456
20,m1,1.29848608524319,0.600199453995977,0.000410823341982536,0.00517557409303369
20,m1,1.20492157726779,0.697552746059533,0.000486657743930213,0.00258495622143124
20,m1,1.49367317375312,0.546618088063517,0.000382946163209321,0.0036368228196296
20,m1,1.03450259771478,0.950633539763771,0.000940529706017952,0.000746241184938274
20,m1,1.48413900578489,0.541867301912232,0.00037932055139902,0.00435347998406246
20,m1,1.45946624907737,0.474123134208524,0.000390810032058612,0.00801413171192957
20,m1,1.3003810952566,0.60896869925913,0.000411241455500366,0.00296275657044362
20,m1,1.52247965171529,0.522673761481459,0.000386726522246614,0.00257754591600137
20,m1,1.247732815413,0.689825994085778,0.000465985453606253,0.00873062464245812
20,m1,1.51934107746211,0.43281781833437,0.000420889770733576,0.0106421782938621
20,m1,1.74383930613404,0.474506678294538,0.000603386328420313,0.000431920607592172
20,m1,1.37230277034388,0.47571899263168,0.000420015964682159,0.00691417236323955
20,m1,1.53946934236019,0.432021531120329,0.000423944887201515,0.0106234630316717
20,m1,1.70856382999641,0.512606405682546,0.000560379129829337,0.00821902730830185
20,m1,1.50574974792391,0.428845005987859,0.000424716013608268,0.00726922768593075
20,m1,1.60506114031426,0.462294734783909,0.000431270383862678,0.00131175711973346
20,m1,1.41012219371809,0.643747273307198,0.00042571492060087,0.0108250233848393
20,m1,1.58002774058015,0.374940906805402,0.000509605955452022,0.00516907381498592
20,m1,1.38361936002711,0.570667796391021,0.000381484302236565,0.00839895842601074
20,m1,1.15955689374267,0.693343197155511,0.000513028958752537,0.00106153645757418
20,m1,1.61453313185859,0.523361367300174,0.000443696031518632,0.00838184528150168
20,m1,1.53469406661001,0.608056781424571,0.00045107798608016,0.00394458277723489
20,m1,1.28254712271737,0.610455811328652,0.000419465730658364,0.00223561284907613
20,m1,1.34315555885449,0.616032142607454,0.000401385054627659,0.0026127064365271
20,m1,1.51993434285202,0.519529791855805,0.000385504170016403,0.00841055597148211
20,m1,1.20208533757749,0.756575345471615,0.000536849548299625,0.00397455270678717
20,m1,1.56837937688271,0.547492832083915,0.000419740963748881,0.0078366433130827
20,m1,1.38625773748464,0.514590856391493,0.000387713124599314,0.00040252273705897
20,m1,1.25614326303734,0.70790751015506,0.000479318386836119,0.0105835076350806
20,m1,1.40178538416073,0.487334080502235,0.000396625238340847,0.00576375403624872
20,m1,1.19563146326302,0.72747716638293,0.000510170859102911,0.00679690261780392
20,m1,1.24573539432389,0.662072966872385,0.000450920042207745,0.00547996177925991
20,m1,1.52232807153223,0.467942314216133,0.000395942942172276,0.000714146190557745
20,m1,1.32865505692945,0.55264297886764,0.000399810480019494,0.000676735023188424
20,m1,1.29299469624838,0.62568152023759,0.000418267558093237,0.00202042087125816
20,m1,1.34239202398125,0.582976727102767,0.000392450053549225,0.00219834410334515
20,m1,1.01641780743027,0.873628185712869,0.000744540139140621,0.0100685170139467
20,m1,1.27431301558256,0.603122473975706,0.000423372771527137,0.00854328190741113
20,m1,1.61862853918882,0.500774636044253,0.000439179145267131,0.0105044320987662
20,m1,1.63994300759334,0.435536498052817,0.000469056102899763,0.010612817584103
20,m1,0.935627321950038,0.903480470389066,0.000881736695632286,0.00476065102152518
20,m1,1.53355793419154,0.44522744084203,0.000411912537448886,0.000940410884809091
20,m1,1.09880220250915,0.785970873589133,0.000598044407539443,0.00721296097814267
20,m1,1.6174812943389,0.383849242472197,0.000509569372211995,0.00144073011134764
20,m1,1.29055133509501,0.637576954249598,0.000423445825468026,0.0105649159814534
20,m1,1.55567235441606,0.461091017851475,0.000407840228668107,0.0050734474168185
20,m1,1.62874272244391,0.403756349415537,0.000489098242590467,0.00422250936255664
20,m1,1.47631621015762,0.529053557469107,0.000376193848842764,0.00335316126914155
20,m1,1.01904890289075,0.782040124758344,0.000668810088525994,0.0033193365397547
20,m1,1.3733472148639,0.567042586853577,0.000382934745817254,0.00527325319575793
20,m1,1.54058627639758,0.545898178924666,0.000401675873722811,0.00564714827613193
20,m1,1.4943176761464,0.510936334476058,0.000379171329285599,0.00146688338272436
20,m1,1.55381619445433,0.532473288427939,0.000403259122523031,0.00327831890738775
20,m1,1.12040158424518,0.803752993621932,0.000605951021940813,0.009802585892431
20,m1,1.60780264986298,0.539810002877778,0.000447293379361362,0.00677517172363567
20,m1,1.46632757698925,0.534523021036963,0.000375318273546803,0.00717400825390242
20,m1,1.28865079592869,0.616267597857082,0.000417578791721455,0.00594272810173302
20,m1,1.47569334298516,0.60834233464267,0.000414358575796393,0.00923930519883513
20,m1,1.4190515326709,0.524764528670991,0.000376694312188233,0.00340957726028323
20,m1,1.37046409364787,0.562582161256243,0.00038336418729946,0.00740366452033644
20,m1,1.37816936331026,0.575406199074441,0.000383113799277314,0.000504646697398653
20,m1,1.53022154367036,0.496946497283096,0.000389038412541515,0.000992959984583501
20,m1,1.5408519354456,0.510197090628244,0.000392373876691697,0.00258452349976837
20,m1,1.48650355047236,0.427595184192511,0.000427707074964349,0.00698296871148399
20,m1,1.35957464019255,0.531740510583766,0.000391601573966156,0.00824315186506462
20,m1,1.29609256377286,0.636806250183595,0.000421386254953789,0.00761739668899948
20,m1,1.33500606458388,0.531074354708093,0.000403808447522025,0.00872970248763272
20,m1,1.45660684623919,0.518518461972941,0.000375075691311342,0.0045510044761431
20,m1,1.43976465876783,0.585178146043986,0.000386673421531267,0.00435984199838924
